2024-02-14 17:49:12,705: root: INFO: MLtrader : Executing the initialize lifecycle method
2024-02-14 17:49:14,142: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-14 17:49:14,143: root: INFO: MLtrader : Executing the before_market_opens lifecycle method
2024-02-14 17:49:14,144: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-14 17:49:14,144: root: INFO: MLtrader : Executing the before_starting_trading lifecycle method
2024-02-14 17:49:14,145: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 17:49:14
2024-02-14 17:49:14,145: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:14,150: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,033: root: INFO: New market order of | 43.0 SPY buy | at price $563.3879882812499 of class bracket with status unprocessed was submitted.
2024-02-14 17:49:19,039: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 17:49:19
2024-02-14 17:49:19,039: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,039: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,040: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,040: root: INFO: market order of | 43.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-14 17:49:19,040: root: INFO: market order of | 43.0 SPY buy | at price $563.3879882812499 of class bracket with status new was sent to broker backtesting
2024-02-14 17:49:19,040: root: INFO: Filled Transaction: buy 43.0 of SPY at 469.48999023 USD per share
2024-02-14 17:49:19,040: root: INFO: market order of | 43.0 SPY buy | at price $563.3879882812499 of class bracket with status new was filled
2024-02-14 17:49:19,044: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 17:49:19,045: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-14 17:49:19,045: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-14 17:49:19,046: root: INFO: MLtrader : The market is not currently open, skipping this trading iteration
2024-02-14 17:49:19,046: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,046: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,047: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,047: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,047: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,047: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,048: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,048: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,049: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,049: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,049: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,049: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,050: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-14 17:49:19,050: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,050: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,051: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,051: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,051: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,052: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,052: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-14 17:49:19,052: root: INFO: MLtrader : Executing the after_market_closes lifecycle method
2024-02-14 17:49:19,052: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,052: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,053: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,053: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,053: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,053: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,054: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-14 17:49:19,054: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,055: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,056: root: INFO: MLtrader : Executing the before_market_opens lifecycle method
2024-02-14 17:49:19,056: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,056: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,057: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,057: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,057: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,057: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,058: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-14 17:49:19,058: root: INFO: MLtrader : Executing the before_starting_trading lifecycle method
2024-02-14 17:49:19,059: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 17:49:19
2024-02-14 17:49:19,060: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,060: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,639: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 17:49:19
2024-02-14 17:49:19,639: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,639: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,641: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,641: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:19,641: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,641: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,642: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 17:49:19,643: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-14 17:49:19,643: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-14 17:49:19,645: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 17:49:19
2024-02-14 17:49:19,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:19,645: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:20,797: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 17:49:20
2024-02-14 17:49:20,797: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:20,798: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:20,800: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:20,801: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:20,801: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:20,802: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:20,803: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 17:49:20,804: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-14 17:49:20,804: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-14 17:49:20,805: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 17:49:20
2024-02-14 17:49:20,805: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:20,806: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:22,364: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 17:49:22
2024-02-14 17:49:22,364: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:22,364: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:22,505: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:22,505: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:22,505: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:22,507: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:22,509: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 17:49:22,510: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-14 17:49:22,510: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-14 17:49:22,552: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 17:49:22
2024-02-14 17:49:22,553: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:22,555: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,154: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 17:49:23
2024-02-14 17:49:23,154: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:23,154: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,155: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,155: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:23,155: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,156: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,157: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 17:49:23,157: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-02-14 17:49:23,157: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-14 17:49:23,158: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 17:49:23
2024-02-14 17:49:23,158: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,159: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,741: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 17:49:23
2024-02-14 17:49:23,741: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:23,741: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,742: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,742: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:23,742: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,743: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,744: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 17:49:23,745: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-02-14 17:49:23,745: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-02-14 17:49:23,746: root: INFO: MLtrader : The market is not currently open, skipping this trading iteration
2024-02-14 17:49:23,747: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:23,747: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,747: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:49:23,747: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 17:49:23,747: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
