2024-02-14 17:59:53,049: root: INFO: MLtrader : Executing the initialize lifecycle method
2024-02-14 17:59:54,151: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-14 17:59:54,152: root: INFO: MLtrader : Executing the before_market_opens lifecycle method
2024-02-14 17:59:54,153: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-14 17:59:54,153: root: INFO: MLtrader : Executing the before_starting_trading lifecycle method
2024-02-14 17:59:54,154: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 17:59:54
2024-02-14 17:59:54,154: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:59:54,159: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:59:57,691: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 17:59:57
2024-02-14 17:59:57,695: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 17:59:57,696: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-14 17:59:57,696: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-14 17:59:57,697: root: INFO: MLtrader : The market is not currently open, skipping this trading iteration
2024-02-14 17:59:57,698: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-14 17:59:57,699: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-14 17:59:57,700: root: INFO: MLtrader : Executing the after_market_closes lifecycle method
2024-02-14 17:59:57,700: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-14 17:59:57,701: root: INFO: MLtrader : Executing the before_market_opens lifecycle method
2024-02-14 17:59:57,702: root: INFO: Current backtesting datetime 2023-12-18 09:30:00-05:00
2024-02-14 17:59:57,702: root: INFO: MLtrader : Executing the before_starting_trading lifecycle method
2024-02-14 17:59:57,703: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 17:59:57
2024-02-14 17:59:57,704: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:59:57,705: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:59:59,663: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 17:59:59
2024-02-14 17:59:59,665: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 17:59:59,666: root: INFO: Current backtesting datetime 2023-12-18 16:00:00-05:00
2024-02-14 17:59:59,666: root: INFO: Current backtesting datetime 2023-12-19 09:30:00-05:00
2024-02-14 17:59:59,667: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 17:59:59
2024-02-14 17:59:59,667: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 17:59:59,668: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:00:00,393: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 18:00:00
2024-02-14 18:00:00,396: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 18:00:00,397: root: INFO: Current backtesting datetime 2023-12-19 16:00:00-05:00
2024-02-14 18:00:00,397: root: INFO: Current backtesting datetime 2023-12-20 09:30:00-05:00
2024-02-14 18:00:00,398: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 18:00:00
2024-02-14 18:00:00,398: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:00:00,399: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:00:01,905: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 18:00:01
2024-02-14 18:00:01,908: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 18:00:01,909: root: INFO: Current backtesting datetime 2023-12-20 16:00:00-05:00
2024-02-14 18:00:01,909: root: INFO: Current backtesting datetime 2023-12-21 09:30:00-05:00
2024-02-14 18:00:01,910: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 18:00:01
2024-02-14 18:00:01,910: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:00:01,912: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:00:02,580: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 18:00:02
2024-02-14 18:00:02,585: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 18:00:02,587: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-02-14 18:00:02,587: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-02-14 18:00:02,588: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 18:00:02
2024-02-14 18:00:02,588: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 18:00:02,590: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
