2024-02-14 16:16:44,321: root: INFO: MLtrader : Executing the initialize lifecycle method
2024-02-14 16:16:45,279: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-02-14 16:16:45,280: root: INFO: MLtrader : Executing the before_market_opens lifecycle method
2024-02-14 16:16:45,281: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-02-14 16:16:45,281: root: INFO: MLtrader : Executing the before_starting_trading lifecycle method
2024-02-14 16:16:45,282: root: INFO: MLtrader : Executing the on_trading_iteration lifecycle method at 2024-02-14 16:16:45
2024-02-14 16:16:45,282: root: INFO: New market order of | 10 SPY buy | with status unprocessed was submitted.
2024-02-14 16:16:45,285: root: INFO: MLtrader : Trading iteration ended at 2024-02-14 16:16:45
2024-02-14 16:16:45,285: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-02-14 16:16:45,285: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 16:16:46,309: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 16:16:46,310: root: INFO: Filled Transaction: buy 10 of SPY at 469.48999023 USD per share
2024-02-14 16:16:46,310: root: INFO: market order of | 10 SPY buy | with status new was filled
2024-02-14 16:16:46,315: root: INFO: MLtrader : Sleeping for 86400 seconds
2024-02-14 16:16:46,316: root: INFO: Current backtesting datetime 2023-12-15 16:00:00-05:00
2024-02-14 16:16:46,317: root: INFO: Current backtesting datetime 2023-12-16 09:30:00-05:00
2024-02-14 16:16:46,318: root: INFO: MLtrader : The market is not currently open, skipping this trading iteration
2024-02-14 16:16:46,320: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-14 16:16:46,321: root: INFO: Current backtesting datetime 2023-12-16 09:29:00-05:00
2024-02-14 16:16:46,321: root: INFO: MLtrader : Executing the after_market_closes lifecycle method
2024-02-14 16:16:46,322: root: INFO: Current backtesting datetime 2023-12-18 08:30:00-05:00
2024-02-14 16:16:46,322: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-14 16:16:46,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
