datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,144623.74160766602,576707.2838439941,0.09808352245019103
2020-03-10 09:30:00-04:00,154993.82803344727,893796.2601623535,0.07170390082918154
2020-03-11 09:30:00-04:00,220004.26016235352,893796.2601623535,0.4194388444608077
2020-03-12 09:30:00-04:00,207157.1867980957,683876.2601623535,-0.05839465724335169
2020-03-13 09:30:00-04:00,207157.1867980957,683876.2601623535,0.0
2020-03-14 09:30:00-04:00,207157.1867980957,683876.2601623535,0.0
2020-03-16 09:30:00-04:00,239863.79232788086,683876.2601623535,0.15788303575324392
2020-03-17 09:30:00-04:00,255791.26016235352,683876.2601623535,0.06640213464440126
2020-03-18 09:30:00-04:00,253656.80357055663,520181.3035705566,-0.008344525103954337
2020-03-19 09:30:00-04:00,250002.8849304199,520181.3035705566,-0.014404969977950377
2020-03-20 09:30:00-04:00,250002.8849304199,520181.3035705566,0.0
2020-03-21 09:30:00-04:00,250002.8849304199,520181.3035705566,0.0
2020-03-23 09:30:00-04:00,259037.42561035155,520181.3035705566,0.03613774570019901
2020-03-24 09:30:00-04:00,247396.12901000975,520181.3035705566,-0.04494059718556975
2020-03-25 09:30:00-04:00,242216.01881103514,520181.3035705566,-0.02093852567420329
2020-03-26 09:30:00-04:00,238038.51881103514,520181.3035705566,-0.017247001335857437
2020-03-27 09:30:00-04:00,238038.51881103514,520181.3035705566,0.0
2020-03-28 09:30:00-04:00,238038.51881103514,520181.3035705566,0.0
2020-03-30 09:30:00-04:00,229917.4662902832,520181.3035705566,-0.03411654786509066
2020-03-31 09:30:00-04:00,243931.5883300781,520181.3035705566,0.06095283784182515
2020-04-01 09:30:00-04:00,247039.64085083007,520181.3035705566,0.012741492571869184
2020-04-02 09:30:00-04:00,240834.6696899414,520181.3035705566,-0.025117309673532984
2020-04-03 09:30:00-04:00,240834.6696899414,520181.3035705566,0.0
2020-04-04 09:30:00-04:00,240834.6696899414,520181.3035705566,0.0
2020-04-06 09:30:00-04:00,214711.3730895996,520181.3035705566,-0.10846983382406616
2020-04-07 09:30:00-04:00,221673.8730895996,520181.3035705566,0.03242725292010751
2020-04-08 09:30:00-04:00,210957.19852905272,520181.3035705566,-0.048344328590384844
2020-04-09 09:30:00-04:00,210957.19852905272,520181.3035705566,0.0
2020-04-10 09:30:00-04:00,210957.19852905272,520181.3035705566,0.0
2020-04-13 09:30:00-04:00,207169.5713317871,520181.3035705566,-0.01795448187440729
2020-04-14 09:30:00-04:00,214439.69913940434,806218.9547546387,0.03509264300196846
2020-04-15 09:30:00-04:00,211071.16776733403,806218.9547546387,-0.015708524986693284
2020-04-16 09:30:00-04:00,197788.78434448247,806218.9547546387,-0.06292845945445691
2020-04-17 09:30:00-04:00,197788.78434448247,806218.9547546387,0.0
2020-04-18 09:30:00-04:00,197788.78434448247,806218.9547546387,0.0
2020-04-20 09:30:00-04:00,216230.57133178716,806218.9547546387,0.093239801480276
2020-04-21 09:30:00-04:00,212776.7417419434,806218.9547546387,-0.015972901373618176
2020-04-22 09:30:00-04:00,208214.29557495122,806218.9547546387,-0.0214424101508498
2020-04-23 09:30:00-04:00,207702.57133178716,806218.9547546387,-0.0024576806397995643
2020-04-24 09:30:00-04:00,207702.57133178716,806218.9547546387,0.0
2020-04-25 09:30:00-04:00,207702.57133178716,806218.9547546387,0.0
2020-04-27 09:30:00-04:00,185764.33817749028,806218.9547546387,-0.1056233103597568
2020-04-28 09:30:00-04:00,186541.59306030278,-257750.12507934566,0.004184090931758089
2020-04-29 09:30:00-04:00,186815.9018981934,-257750.12507934566,0.001470496919161457
2020-04-30 09:30:00-04:00,177062.31119995122,-257750.12507934566,-0.05220963846834337
2020-05-01 09:30:00-04:00,177062.31119995122,-257750.12507934566,0.0
2020-05-02 09:30:00-04:00,177062.31119995122,-257750.12507934566,0.0
2020-05-04 09:30:00-04:00,179089.2572448731,-257750.12507934566,0.011447642534344382
2020-05-05 09:30:00-04:00,181222.84794311528,-257750.12507934566,0.011913560484115848
2020-05-06 09:30:00-04:00,180780.87492065434,-257750.12507934566,-0.0024388371967295486
2020-05-07 09:30:00-04:00,185871.02933959966,-257750.12507934566,0.028156487356195248
2020-05-08 09:30:00-04:00,185871.02933959966,-257750.12507934566,0.0
2020-05-09 09:30:00-04:00,185871.02933959966,-257750.12507934566,0.0
2020-05-11 09:30:00-04:00,189985.84794311528,-257750.12507934566,0.022138030967685518
2020-05-12 09:30:00-04:00,178205.31119995122,-257750.12507934566,-0.0620074435580662
2020-05-13 09:30:00-04:00,167369.69352416997,-257750.12507934566,-0.06080412308039118
2020-05-14 09:30:00-04:00,163588.61501464847,163588.61501464847,-0.022591177828592213
2020-05-15 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-16 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-18 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-19 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-20 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-21 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-22 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-23 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-26 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-27 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-28 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-29 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-05-30 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-01 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-02 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-03 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-04 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-05 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-06 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-08 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-09 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-10 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-11 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-12 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-13 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-15 09:30:00-04:00,163588.61501464847,163588.61501464847,0.0
2020-06-16 09:30:00-04:00,163990.46605834964,253500.418145752,0.0024564731700014164
2020-06-17 09:30:00-04:00,165147.56536254886,253500.418145752,0.00705589374803961
2020-06-18 09:30:00-04:00,163961.9643188477,253500.418145752,-0.007179040400010828
2020-06-19 09:30:00-04:00,163961.9643188477,253500.418145752,0.0
2020-06-20 09:30:00-04:00,163961.9643188477,253500.418145752,0.0
2020-06-22 09:30:00-04:00,164155.7709289551,253500.418145752,0.0011820217628677465
2020-06-23 09:30:00-04:00,166820.2664733887,393003.46380004886,0.016231506997014256
2020-06-24 09:30:00-04:00,171470.36290893558,393003.46380004886,0.027874889147768256
2020-06-25 09:30:00-04:00,169506.66112670902,393003.46380004886,-0.011452135219830684
2020-06-26 09:30:00-04:00,169506.66112670902,-46642.3014587402,0.0
2020-06-27 09:30:00-04:00,169506.66112670902,-46642.3014587402,0.0
2020-06-29 09:30:00-04:00,167974.63164672855,-46642.3014587402,-0.00903816681773495
2020-06-30 09:30:00-04:00,171914.12371215824,-46642.3014587402,0.023452898969380742
2020-07-01 09:30:00-04:00,175211.13164672855,-46642.3014587402,0.01917822610136799
2020-07-02 09:30:00-04:00,175211.13164672855,-46642.3014587402,0.0
2020-07-03 09:30:00-04:00,175211.13164672855,-46642.3014587402,0.0
2020-07-06 09:30:00-04:00,176015.98198852543,-46642.3014587402,0.004593602782154704
2020-07-07 09:30:00-04:00,175472.34819946293,-46642.3014587402,-0.00308854788594104
2020-07-08 09:30:00-04:00,177046.73595581058,-46642.3014587402,0.008972284080668969
2020-07-09 09:30:00-04:00,175260.556817627,-46642.3014587402,-0.010088743678558498
2020-07-10 09:30:00-04:00,175260.556817627,-46642.3014587402,0.0
2020-07-11 09:30:00-04:00,175260.556817627,-46642.3014587402,0.0
2020-07-13 09:30:00-04:00,174547.48992309574,-46642.3014587402,-0.004068610230841929
2020-07-14 09:30:00-04:00,180979.16112670902,-46642.3014587402,0.036847686589174256
2020-07-15 09:30:00-04:00,179129.44457397464,-46642.3014587402,-0.010220605185805476
2020-07-16 09:30:00-04:00,180604.98198852543,-46642.3014587402,0.008237268965245015
2020-07-17 09:30:00-04:00,180604.98198852543,-46642.3014587402,0.0
2020-07-18 09:30:00-04:00,180604.98198852543,-46642.3014587402,0.0
2020-07-20 09:30:00-04:00,183831.40715942386,-46642.3014587402,0.017864541361895636
2020-07-21 09:30:00-04:00,182539.41509399418,-46642.3014587402,-0.007028135645555045
2020-07-22 09:30:00-04:00,183845.5194030762,-46642.3014587402,0.007155190611350948
2020-07-23 09:30:00-04:00,179948.40715942386,-46642.3014587402,-0.021197754812332548
2020-07-24 09:30:00-04:00,179948.40715942386,-46642.3014587402,0.0
2020-07-25 09:30:00-04:00,179948.40715942386,-46642.3014587402,0.0
2020-07-27 09:30:00-04:00,180993.27337036136,-46642.3014587402,0.005806476575320962
2020-07-28 09:30:00-04:00,180774.41509399418,-46642.3014587402,-0.0012092066864791695
2020-07-29 09:30:00-04:00,180619.09423217777,-46642.3014587402,-0.0008591971476474836
2020-07-30 09:30:00-04:00,183443.09423217777,-46642.3014587402,0.015635113286361024
2020-07-31 09:30:00-04:00,183443.09423217777,-46642.3014587402,0.0
2020-08-01 09:30:00-04:00,183443.09423217777,-46642.3014587402,0.0
2020-08-03 09:30:00-04:00,184826.84819946293,-46642.3014587402,0.007543232810572675
2020-08-04 09:30:00-04:00,187375.5194030762,-46642.3014587402,0.013789507468432216
2020-08-05 09:30:00-04:00,187382.58629760746,-46642.3014587402,3.771514311878832e-05
2020-08-06 09:30:00-04:00,188653.3776794434,-46642.3014587402,0.006781800843636665
